idx;t_us;evt;core;prio;task_id;aux
1434;1300980;3;0;0;0;0
1435;1301980;3;0;0;0;0
1436;1302980;3;0;0;0;0
1437;1303980;3;0;0;0;0
1438;1304980;3;0;0;0;0
1439;1305980;3;0;0;0;0
1440;1306980;3;0;0;0;0
1441;1307980;3;0;0;0;0
1442;1308980;3;0;0;0;0
1443;1309980;3;0;0;0;0
1444;1310980;3;0;0;0;0
1445;1311980;3;0;0;0;0
1446;1312980;3;0;0;0;0
1447;1313982;3;0;0;0;0
1448;1313989;2;0;0;0;0
1449;1313998;1;0;1;0;0
1450;1314017;2;0;1;0;0
1451;1314025;1;0;0;0;0
1452;1314980;3;0;0;0;0
1453;1315980;3;0;0;0;0
1454;1316980;3;0;0;0;0
1455;1317980;3;0;0;0;0
1456;1318980;3;0;0;0;0
1457;1319980;3;0;0;0;0
1458;1320980;3;0;0;0;0
1459;1321980;3;0;0;0;0
1460;1322980;3;0;0;0;0
1461;1323980;3;0;0;0;0
1462;1324980;3;0;0;0;0
1463;1325980;3;0;0;0;0
1464;1326980;3;0;0;0;0
1465;1327980;3;0;0;0;0
1466;1328980;3;0;0;0;0
1467;1329980;3;0;0;0;0
1468;1330980;3;0;0;0;0
1469;1331980;3;0;0;0;0
1470;1332980;3;0;0;0;0
1471;1333982;3;0;0;0;0
1472;1333989;2;0;0;0;0
1473;1333998;1;0;1;0;0
1474;1334017;2;0;1;0;0
1475;1334025;1;0;0;0;0
1476;1334980;3;0;0;0;0
1477;1335980;3;0;0;0;0
1478;1336980;3;0;0;0;0
1479;1337980;3;0;0;0;0
1480;1338980;3;0;0;0;0
1481;1339980;3;0;0;0;0
1482;1340980;3;0;0;0;0
1483;1341980;3;0;0;0;0
1484;1342980;3;0;0;0;0
1485;1343980;3;0;0;0;0
1486;1344980;3;0;0;0;0
1487;1345980;3;0;0;0;0
1488;1346980;3;0;0;0;0
1489;1347980;3;0;0;0;0
1490;1348980;3;0;0;0;0
1491;1349980;3;0;0;0;0
1492;1350980;3;0;0;0;0
1493;1351980;3;0;0;0;0
1494;1352980;3;0;0;0;0
1495;1353982;3;0;0;0;0
1496;1353989;2;0;0;0;0
1497;1353998;1;0;1;0;0
1498;1354017;2;0;1;0;0
1499;1354025;1;0;0;0;0
1500;1354980;3;0;0;0;0
1501;1355980;3;0;0;0;0
1502;1356980;3;0;0;0;0
1503;1357980;3;0;0;0;0
1504;1358980;3;0;0;0;0
1505;1359980;3;0;0;0;0
1506;1360980;3;0;0;0;0
1507;1361980;3;0;0;0;0
1508;1362980;3;0;0;0;0
1509;1363980;3;0;0;0;0
1510;1364980;3;0;0;0;0
1511;1365980;3;0;0;0;0
1512;1366980;3;0;0;0;0
1513;1367980;3;0;0;0;0
1514;1368980;3;0;0;0;0
1515;1369980;3;0;0;0;0
1516;1370980;3;0;0;0;0
1517;1371980;3;0;0;0;0
1518;1372980;3;0;0;0;0
1519;1373982;3;0;0;0;0
1520;1373989;2;0;0;0;0
1521;1373998;1;0;1;0;0
1522;1374017;2;0;1;0;0
1523;1374025;1;0;0;0;0
1524;1374980;3;0;0;0;0
1525;1375980;3;0;0;0;0
1526;1376980;3;0;0;0;0
1527;1377980;3;0;0;0;0
1528;1378980;3;0;0;0;0
1529;1379980;3;0;0;0;0
1530;1380980;3;0;0;0;0
1531;1381980;3;0;0;0;0
1532;1382980;3;0;0;0;0
1533;1383980;3;0;0;0;0
1534;1384980;3;0;0;0;0
1535;1385980;3;0;0;0;0
1536;1386980;3;0;0;0;0
1537;1387980;3;0;0;0;0
1538;1388980;3;0;0;0;0
1539;1389980;3;0;0;0;0
1540;1390980;3;0;0;0;0
1541;1391980;3;0;0;0;0
1542;1392980;3;0;0;0;0
1543;1393982;3;0;0;0;0
1544;1393989;2;0;0;0;0
